구분,과목코드,분반,과목명,시수,부문,강의실
전공필수,47200056,1,분류·생태학실험,1-0-2-0,,"화1,2(자2호관 115)"
전공필수,47200059,1,유기화학,3-3-0-0,,"월A2,목A2(자2호관 218)"
전공선택,47300001,1,수학의기초1,3-3-0-0,,"월A5,목A5(자5호관 109)"
전공필수,47300002,1,선형대수학1,3-3-0-0,,"월A2,목A2(자5호관 108)"
전공선택,47300007,1,해석학특강,3-3-0-0,,"화2,3,수2(자5호관 201)"
전공선택,47300008,1,정보수학,3-3-0-0,,"화5,6,수5(자5호관 201)"
전공선택,47300011,1,이산수학,3-3-0-0,,"월A4,목A4(자5호관 108)"
전공선택,47300012,1,집합론,3-3-0-0,,"화8,9,수6(자5호관 108)"
전공선택,47300013,1,확률과통계1,3-3-0-0,,"월A5,목A5(자5호관 108)"
전공선택,47300014,1,다변수미적분학,3-3-0-0,,"화2,3,수3(자5호관 108)"
전공선택,47300015,1,알고리즘과수학1,3-3-0-0,,"화5,6,수5(자5호관 209)"
전공필수,47300021,1,대수학1,3-3-0-0,,"화8,9,수6(자5호관 109)"
전공선택,47300022,1,위상수학,3-3-0-0,,"화2,3,수3(자5호관 109)"
전공필수,47300023,1,복소해석학1,3-3-0-0,,"월A2,목A2(자5호관 109)"
전공선택,47300024,1,데이터분석수학1,3-3-0-0,,"월A4,목A4(자5호관 209)"
전공선택,47300025,1,미분방정식2,3-3-0-0,,"화5,6,수5(자5호관 109)"
전공선택,47300033,1,보험수학2,3-3-0-0,,"화8,9,수6(자5호관 201)"
전공필수,47400001,1,광물학및실험,3-2-2-0,,"화5,6,수5,6(자3호관 105)"
전공필수,47400001,2,광물학및실험,3-2-2-0,,"월7,8(자3호관 310),목5,6(자3호관 105)"
전공선택,47400002,1,지하수학및실험,3-2-2-0,,"화7,8(자3호관 302),수5,6(자3호관 310)"
전공선택,47400002,2,지하수학및실험,3-2-2-0,,"목7,8(자3호관 109),금6,7(자3호관 105)"
전공필수,47400003,1,지구물리학개론,3-3-0-0,,"월A2,목A2(자3호관 402)"
전공필수,47400003,2,지구물리학개론,3-3-0-0,,"월A2,목A2(자3호관 109)"
전공선택,47410001,1,역학,3-3-0-0,,"월A4(자3호관 302),목A5(자3호관 310)"
전공선택,47410002,1,원격탐사학및실험,3-2-2-0,,"화2,3,수7,8(자3호관 302)"
전공필수,47410003,1,응용수학및연습1,3-2-2-0,,"화5,6,수2,3(자3호관 310)"
전공선택,47410010,1,암석역학,3-3-0-0,,"화2,3,수2(자3호관 402)"
전공선택,47410011,1,지진학개론,3-3-0-0,,"월A4(자3호관 310),목A2(자3호관 302)"
전공선택,47410012,1,해양지질학,3-3-0-0,,"월A2,목A4(자3호관 310)"
전공선택,47410013,1,고지자기학,3-3-0-0,,"수3,목7,8(자3호관 402)"
전공선택,47410014,1,탄성파탐사및실험,3-2-2-0,,"화5,6,수5,6(자3호관 302)"
전공선택,47410015,1,전기전자탐사및실험,3-2-2-0,,"화7,8,수7,8(자3호관 310)"
전공선택,47410024,1,탐사지구물리특론및실험1,3-1-4-0,,"화4(자3호관 310),목10,11,12,13(자3호관 302)"
전공선택,47410025,1,응용지질특론및실험1,3-1-4-0,,"화10,11,12,13(자3호관 302),수4(자3호관 310)"
전공선택,47410026,1,에너지자원수치해석및실험,3-2-2-0,,"월7,8,목7,8(자3호관 302)"
전공선택,47410027,1,구조지질학및실험,3-2-2-0,,"화8,9(자3호관 402),수7,8(자3호관 105)"
전공선택,47410033,1,측량학,3-3-0-0,,"월A4,목A4(자3호관 402)"
전공선택,47420001,1,층서학,3-3-0-0,,"월8,수2,3(자3호관 109)"
전공선택,47420002,1,화석학및실험,3-2-2-0,,"화7,8(자3호관 105),수7,8(자3호관 109)"
전공선택,47420003,1,지구진화의이해및실험,3-2-2-0,,"월5,6(자2호관 426),목5,6(자3호관 109)"
전공선택,47420010,1,변성암석학및실험,3-2-2-0,,"월2,3(자3호관 105),금5,6(자3호관 109)"
전공선택,47420011,1,석유에너지지질학,3-3-0-0,,"화9(자3호관 109),수7,8(자2호관 426)"
전공선택,47420013,1,자원지질학및실험,3-2-2-0,,"화2,3(자3호관 109),수2,3(자3호관 105)"
전공선택,47420014,1,지질조사방법및실습,3-2-2-0,,"월5,6,금2,3(자3호관 105)"
전공선택,47420015,1,기초지구미생물학,3-2-2-0,,"목6,7(자2호관 426),금8,9(자3호관 105)"
전공선택,47420022,1,지형태학,3-3-0-0,,"화5,6(자2호관 426),수5(자3호관 109)"
전공선택,47420023,1,자연환경과재해,3-3-0-0,,"금1,2,3(자3호관 109)"
전공선택,47420024,1,미고생물학및실험,3-2-2-0,,"월5,6(자3호관 109),화2,3(자3호관 105)"
전공선택,47420025,1,층서·퇴적·화석·구조조사및해석1,3-3-0-0,,"월9,10,11(자3호관 105)"
전공선택,47420026,1,광물·암석·지화학·지하수조사및해석1,3-3-0-0,,"월9,10,11(자2호관 426)"
전공선택,47420027,1,저온지구시스템화학및실험,3-2-2-0,,"화7,8(자3호관 109),목2,3(자3호관 105)"
전공선택,47500001,1,화학을위한수학,3-3-0-0,,"월A2,목A2(자1호관 407)"
전공선택,47500002,1,계산생화학,3-3-0-0,,"월A2,목A2(자4호관 405)"
전공선택,47500004,1,기기분석,3-3-0-0,,"월A1,목A1(자1호관 407)"
전공선택,47510001,1,미생물학,3-3-0-0,,"월A6,목A6(자4호관 305)"
전공선택,47510002,1,세포생물학,3-3-0-0,,"월A2,목A2(자4호관 305)"
전공필수,47510003,1,유기화학,3-3-0-0,,"월A1,목A1(자4호관 305)"
전공선택,47510004,1,생화학개론,3-3-0-0,,"월A4,목A4(자4호관 305)"
전공필수,47510008,1,분자생물학,3-3-0-0,,"화2,3,수2(자4호관 305)"
전공선택,47510009,1,효소학,3-3-0-0,,"화7,8,수7(자4호관 305)"
전공필수,47510010,1,생화학2,3-3-0-0,,"월A4,목A4(자4호관 405)"
전공선택,47510011,1,면역학,3-3-0-0,,"월A5,목A5(자4호관 305)"
전공선택,47510016,1,신호전달생화학,3-3-0-0,,"화2,3,수3(자4호관 211)"
전공선택,47510017,1,캡스톤디자인,3-0-6-0,,"화10,11,12,수10,11,12(자4호관 301)"
전공선택,47510018,1,단백질생화학,3-3-0-0,,"화5,6,수5(자4호관 211)"
전공선택,47510019,1,종양생화학,3-3-0-0,,"월A2,목A2(자4호관 211)"
전공선택,47510020,1,신경생물학,3-3-0-0,,"수7,8,9(자4호관 211)"
전공선택,47510021,1,내분비생화학,3-3-0-0,,"화7,8,수6(자4호관 405)"
전공선택,47510026,1,생물통계학입문,3-3-0-0,,"화5,6,수5(자4호관 305)"
전공필수,47520001,1,물리화학1,3-3-0-0,,"화3,금1,2(자1호관 407)"
전공필수,47520002,1,분석화학1,3-3-0-0,,"수1,2,금3(자1호관 407)"
전공필수,47520003,1,유기화학1,3-3-0-0,,"화1,2,수3(자1호관 407)"
전공선택,47520009,1,무기화학2,3-3-0-0,,"월5,목5,6(자1호관 407)"
전공선택,47520010,1,생화학,3-3-0-0,,"화8,수7,8(자1호관 407)"
전공선택,47520011,1,양자화학,3-3-0-0,,"수5,금5,6(자1호관 407)"
전공선택,47520012,1,현대유기화학,3-3-0-0,,"화5,6,목7(자1호관 407)"
전공선택,47520013,1,물리화학실험1,1-0-2-0,,"화11,12(자1호관 307)"
전공선택,47520014,1,유기화학실험2,1-0-2-0,,"월11,12(자1호관 301)"
전공선택,47520022,1,계산화학과분자모델링,3-3-0-0,,"월6,7,화9(자1호관 316)"
전공선택,47520024,1,유기합성,3-3-0-0,,"월8,9,수6(자1호관 407)"
전공선택,47520027,1,화학반응속도론,3-3-0-0,,"화7,금7,8(자1호관 407)"
전공필수,47520028,1,응용화학실험,3-0-6-0,,"수11,12,13,목11,12,13(자1호관 301)"
전공필수,48100001,1,국가안보론,3-3-0-0,,"목A3,A4(한빛관 202)"
전공필수,48100002,1,군사체육1,3-2-2-0,,"수3,4,목1,2(한빛관 202)"
전공선택,48100005,1,객체지향프로그래밍,3-2-2-0,,"화7,8(공5호관 106),수3,4(공4호관 107)"
전공선택,48100006,1,미적분학과미분방정식,3-3-0-0,,"화1,2,3(한빛관 202)"
전공선택,48100007,1,군사체육3,3-3-0-0,,"수1,2,목3(한빛관 202)"
전공선택,48100008,1,이산수학,3-3-0-0,,"수7,8,9(한빛관 213)"
전공선택,48100009,1,웹프로그래밍,3-2-2-0,,"화5,6(공5호관 106),목1,2(공4호관 107)"
전공선택,48100016,1,자료구조및실습,3-2-2-0,,"월2,3(한빛관 202),목7,8(공4호관 107)"
전공선택,48100017,1,데이터분석프로그래밍,3-2-2-0,,"화8,9(한빛관 202),목5,6(공4호관 107)"
전공선택,48100018,1,전쟁사,3-3-0-0,,"화5,6,7(한빛관 202)"
전공선택,48100019,1,방위사업개론,3-3-0-0,,"월5,6,7(한빛관 202)"
전공필수,48100020,1,정보보호개론,3-3-0-0,,"수6,7,목9(한빛관 202)"
전공선택,48100028,1,국방캡스톤디자인,3-0-6-0,,"화10,11,12,수10,11,12(한빛관 202)"
전공선택,48100031,1,기계학습과딥러닝,3-3-0-0,,"수9,목7,8(한빛관 202)"
전공선택,48100034,1,소프트웨어공학,3-3-0-0,,"월8,9(한빛관 202),목9(공5호관 106)"
전공선택,48200002,1,논리회로,3-3-0-0,,"화3,수2,3(공1호관 310)"
전공선택,48200002,2,논리회로,3-3-0-0,,"화1,2,수1(공1호관 310)"
전공선택,48200002,3,논리회로,3-3-0-0,,"화1,수1,2(공5호관 107)"
전공필수,48200006,1,마이크로프로세서응용및실험,3-2-2-0,,"목2,3,4,5(공5호관 215)"
전공필수,48200006,2,마이크로프로세서응용및실험,3-2-2-0,,"금6,7,8,9(공5호관 215)"
전공필수,48200006,3,마이크로프로세서응용및실험,3-2-2-0,,"수3,4,5,6(공5호관 215)"
전공필수,48200006,4,마이크로프로세서응용및실험,3-2-2-0,,"화6,7,8,9(공5호관 215)"
전공선택,48200007,1,회로해석및응용,3-3-0-0,,"월9,10,11"
전공선택,48200007,2,회로해석및응용,3-3-0-0,,"월6,7,8(공5호관 107)"
전공선택,48200008,1,컴퓨터구조,3-3-0-0,,"수2,금2,3(공1호관 309)"
전공선택,48200008,2,컴퓨터구조,3-3-0-0,,"월6,7,8(공1호관 309)"
전공선택,48200013,1,디지털신호처리,3-3-0-0,,"월9,화6,7(공5호관 107)"
전공선택,48200013,2,디지털신호처리,3-3-0-0,,"월5,화8,9(공5호관 107)"
전공선택,48200014,1,통신이론,3-3-0-0,,"월2,3,화2(공1호관 309)"
전공선택,48200014,2,통신이론,3-3-0-0,,"월2,3,화2(공5호관 107)"
전공선택,48200015,1,전자회로응용,3-3-0-0,,"월7,8,화6(공1호관 310)"
전공선택,48200016,1,데이터통신,3-3-0-0,,"화5,수4,5(공5호관 107)"
전공선택,48200017,1,전자파이론,3-3-0-0,,"수5,금6,7(공1호관 310)"
전공선택,48200017,2,전자파이론,3-3-0-0,,"월6,금8,9(공1호관 310)"
전공선택,48200018,1,전력전자,3-3-0-0,,"월4,5,화3(공1호관 309)"
전공선택,48200020,1,자료구조및실습,3-2-2-0,,"수6,7,8,9(한빛관 B001)"
전공선택,48200020,2,자료구조및실습,3-2-2-0,,"수6,7,8,9(공5호관 103)"
전공선택,48200023,1,제어시스템,3-3-0-0,,"화7,목8,9(공1호관 310)"
전공선택,48200023,2,제어시스템,3-3-0-0,,"수3,목4,5(공5호관 107)"
전공선택,48200038,1,머신러닝,3-3-0-0,,"월5,목2,3(공1호관 310)"
전공선택,48200039,1,마이크로파공학,3-3-0-0,,"월2,3,수6(공1호관 310)"
전공선택,48200040,1,전력시스템응용,3-3-0-0,,"목7,금2,3(공1호관 310)"
전공선택,48200041,1,임베디드시스템,3-2-2-0,,"월6,7,8,9(공5호관 215)"
전공선택,48200042,1,반도체집적회로설계,3-3-0-0,,"월9(공1호관 310),목4,5(한빛관 B001)"
전공필수,48200043,1,캡스톤디자인2,1-0-2-0,,"화8,9(공1호관 309)"
전공필수,48200043,2,캡스톤디자인2,1-0-2-0,,"화8,9(공1호관 310)"
전공선택,48200044,1,디스플레이공학,3-3-0-0,,"화7,수4,5(공1호관 309)"
전공선택,48200047,1,공업수학,3-3-0-0,,"화5,수7,8(공1호관 309)"
전공선택,48200047,2,공업수학,3-3-0-0,,"화5,수7,8(공1호관 310)"
전공선택,48200048,1,컴퓨터프로그래밍,3-2-2-0,,"목6,7,8,9(공5호관 103)"
전공선택,48200048,2,컴퓨터프로그래밍,3-2-2-0,,"화6,7,8,9(한빛관 B001)"
전공선택,48200048,3,컴퓨터프로그래밍,3-2-2-0,,"목6,7,8,9(한빛관 B001)"
전공선택,48300001,1,회로이론,3-3-0-0,,"화3,수6,7(공4호관 111)"
전공선택,48300003,1,창의설계,3-1-4-0,,"목5,6,7,8,9(공4호관 214)"
전공선택,48300004,1,컴퓨터구조,3-3-0-0,,"화5,6,수5(공4호관 111)"
전공선택,48300005,1,고급프로그래밍언어,3-2-2-0,,"월1,2,3,4(공4호관 214)"
전공필수,48300006,1,디지털회로실험,3-2-2-0,,"월6,7,8,9(공4호관 214)"
전공필수,48300006,2,디지털회로실험,3-2-2-0,,"수6,7,8,9(공4호관 214)"
전공선택,48300007,1,전자회로,3-3-0-0,,"화7,8,수1(공4호관 111)"
전공선택,48300015,1,디지털신호처리,3-3-0-0,,"화1,수10,11(공4호관 111)"
전공선택,48300016,1,컴퓨터네트워크,3-3-0-0,,"화5,6,수5(공4호관 214)"
전공선택,48300017,1,임베디드시스템,3-3-0-0,,"월7,화2,3(공4호관 212)"
전공선택,48300018,1,전자기학,3-3-0-0,,"화9,수8,9(공4호관 111)"
전공필수,48300020,1,디지털시스템설계,3-2-2-0,,"월1,2(공4호관 111),월,3,4(공4호관 212)"
전공필수,48300020,2,디지털시스템설계,3-2-2-0,,"월1,2(공4호관 111),월,5,6(공4호관 212)"
전공선택,48300028,1,VLSI설계,3-3-0-0,,"화7,8,9(공4호관 214)"
전공선택,48300029,1,광통신,3-3-0-0,,"목2,3,4(공4호관 214)"
전공선택,48300031,1,머신비전,3-3-0-0,,"화5,6,수5(공4호관 212)"
전공필수,48300033,1,캡스톤디자인1,3-0-6-0,,"월11,12,13,금11,12,13(공4호관 111)"
전공선택,48300037,1,공업수학,3-3-0-0,,"화2,수2,3(공4호관 111)"
전공선택,48400003,1,컴퓨터프로그래밍1,3-2-2-0,,"화2,3(공6호관 609),수2,3(공6호관 418)"
전공선택,48400003,2,컴퓨터프로그래밍1,3-2-2-0,,"화2,3(한빛관 411),수2,3(한빛관 311)"
전공선택,48400003,3,컴퓨터프로그래밍1,3-2-2-0,,"화2,3(공6호관 606),수2,3(공6호관 511)"
전공선택,48400003,4,컴퓨터프로그래밍1,3-2-2-0,,"화3,4,수3,4(공6호관 608)"
전공선택,48400004,1,컴퓨터개론,3-3-0-0,,"월A2,목A2(공6호관 609)"
전공선택,48400004,2,컴퓨터개론,3-3-0-0,,"화5,수7,8(공6호관 610)"
전공선택,48400004,3,컴퓨터개론,3-3-0-0,,"월A2,목A2(공6호관 606)"
전공선택,48400004,4,컴퓨터개론,3-3-0-0,,"수6,7,8(공6호관 606)"
전공필수,48400007,1,자료구조,3-2-2-0,,"월6,7(공6호관 610),목6,7(공6호관 418)"
전공필수,48400007,2,자료구조,3-2-2-0,,"화2,3(공6호관 610),목2,3(공6호관 418)"
전공필수,48400007,3,자료구조,3-2-2-0,,"월2,3,목2,3(한빛관 311)"
전공필수,48400007,4,자료구조,3-2-2-0,,"월2,3,목2,3(공6호관 517)"
전공선택,48400007,5,자료구조,3-2-2-0,,"월6,7,목6,7(한빛관 311)"
전공선택,48400008,1,선형대수학,3-3-0-0,,"화6,수5,6(공6호관 610)"
전공선택,48400008,2,선형대수학,3-3-0-0,,"화6,수5,6(한빛관 412)"
전공선택,48400008,3,선형대수학,3-3-0-0,,"화4,5,수4(한빛관 412)"
전공선택,48400009,1,리눅스프로그래밍,3-2-2-0,,"화2,3(한빛관 412),수2,3(한빛관 309)"
전공선택,48400009,2,리눅스프로그래밍,3-2-2-0,,"월6,7(공6호관 609),목6,7(공6호관 517)"
전공선택,48400009,3,리눅스프로그래밍,3-2-2-0,,"월8,9(공6호관 609),목8,9(공6호관 517)"
전공선택,48400009,4,리눅스프로그래밍,3-2-2-0,,"화6,7(공6호관 606),수6,7(공6호관 511)"
전공선택,48400010,1,웹프로그래밍,3-2-2-0,,"화7,8(공6호관 610),목8,9(공6호관 511)"
전공선택,48400010,2,웹프로그래밍,3-2-2-0,,"화7,8,수7,8(공6호관 418)"
전공선택,48400010,3,웹프로그래밍,3-2-2-0,,"화7,8(한빛관 411),수7,8(한빛관 311)"
전공선택,48400010,4,웹프로그래밍,3-2-2-0,,"화4,5(한빛관 411),수4,5(한빛관 311)"
전공선택,48400011,1,객체지향프로그래밍,3-2-2-0,,"화1,2,3,4(공6호관 418)"
전공필수,48400025,1,운영체제,3-3-0-0,,"월A1,목A1(공6호관 610)"
전공필수,48400025,2,운영체제,3-3-0-0,,"월A4,목A4(공6호관 606)"
전공필수,48400025,3,운영체제,3-3-0-0,,"월A6,목A6(공6호관 606)"
전공필수,48400025,4,운영체제,3-3-0-0,,"화8,9,수8(공6호관 609)"
전공선택,48400026,1,데이터통신,3-3-0-0,,"월A5,목A5(한빛관 411)"
전공선택,48400026,2,데이터통신,3-3-0-0,,"월A2,목A2(한빛관 412)"
전공선택,48400026,3,데이터통신,3-3-0-0,,"월A5,목A5(한빛관 412)"
전공선택,48400027,1,신호처리,3-3-0-0,,수10
전공선택,48400028,1,컴퓨터그래픽스,3-3-0-0,,"화5,6,수7(공6호관 609)"
전공선택,48400028,2,컴퓨터그래픽스,3-3-0-0,,"화7,수3,4(공6호관 609)"
전공선택,48400028,3,컴퓨터그래픽스,3-3-0-0,,"월A1,목A1(공6호관 606)"
전공선택,48400029,1,컴퓨터시스템보안,3-3-0-0,,"월A2,목A2(한빛관 411)"
전공선택,48400030,1,기계학습,3-2-2-0,,"수,6,7(한빛관 309),수4,5(한빛관 411)"
전공선택,48400030,2,기계학습,3-2-2-0,,"화1,2,수1,2(공6호관 608)"
전공선택,48400048,1,데이터베이스프로그래밍,3-2-2-0,,월10
전공선택,48400049,1,소프트웨어공학,3-3-0-0,,"월A2,목A2(공6호관 610)"
전공선택,48400049,2,소프트웨어공학,3-3-0-0,,"월A3,목A3(공6호관 610)"
전공선택,48400050,1,컴퓨터비전,3-2-2-0,,"화8,9,수8,9(공6호관 608)"
전공선택,48400051,1,사물인터넷실습,3-2-2-0,,"수1,2,3,4(공6호관 517)"
전공선택,48400051,2,사물인터넷실습,3-2-2-0,,"수6,7,8,9(공6호관 517)"
전공선택,48400054,1,웹프레임워크,3-3-0-0,,수10
전공선택,48400055,1,생성형AI프로젝트,3-3-0-0,,"화1,2,3(공6호관 511)"
전공필수,48400057,1,캡스톤디자인,3-0-6-0,,"월11,12,13,금11,12,13(한빛관 411)"
전공필수,48400057,2,캡스톤디자인,3-0-6-0,,"월11,12,13,금11,12,13(한빛관 412)"
전공선택,48400058,1,강화학습,3-3-0-0,,"월A1,목A1(공6호관 609)"
전공선택,48400058,2,강화학습,3-3-0-0,,"월A5,목A5(공6호관 606)"
전공선택,48400069,1,LLMOps파인튜닝및배포실습,3-3-0-0,,"화5,6,7(한빛관 309)"
전공선택,48400071,1,의료AI-MLOps구축및실습,3-3-0-0,,"화5,6,7(한빛관 311)"
전공선택,48400073,1,정밀의료와AI개론,3-3-0-0,,"화1,2,3(한빛관 309)"
전공선택,48400078,1,클라우드아키텍처와AI서비스,3-3-0-0,,"화5,6,7(공6호관 517)"
전공선택,48400079,1,클라우드컴퓨팅개론,3-3-0-0,,"화1,2,3(공6호관 517)"
전공선택,48400081,1,AI이산구조,3-3-0-0,,"화5,수2,3(공6호관 606)"
전공선택,48400081,2,AI이산구조,3-3-0-0,,"월8,9,화9(공6호관 610)"
전공선택,48400081,3,AI이산구조,3-3-0-0,,"수1,2,3(공6호관 610)"
전공필수,48500001,1,자료구조,3-2-2-0,,"화3,4(한빛관 201),수7,8(공4호관 107)"
전공선택,48500002,1,웹프로그래밍,3-2-2-0,,"화1,2(한빛관 213),수1,2(공4호관 107)"
전공선택,48500003,1,이산수학,3-3-0-0,,"월A5,목A1(한빛관 201)"
전공선택,48500004,1,AI융합기초,3-3-0-0,,"월A6,목A6(한빛관 201)"
전공선택,48500005,1,데이터분석프로그래밍,3-2-2-0,,"화6,7(한빛관 201),목3,4(공4호관 107)"
전공선택,48500010,1,인간컴퓨터상호작용,3-3-0-0,,"월A4,목A4(한빛관 201)"
전공선택,48500011,1,프로그래밍언어,3-3-0-0,,"화8,9(한빛관 213),수9(한빛관 201)"
전공선택,48500012,1,컴퓨터시스템보안,3-3-0-0,,"수5,6,7(한빛관 201)"
전공선택,48500013,1,정보검색,3-3-0-0,,"화8,9,목7(한빛관 201)"
전공선택,48500014,1,데이터베이스,3-3-0-0,,"월2,3,목3(한빛관 201)"
전공선택,48500017,1,AI융합응용,3-3-0-0,,"수3,4(한빛관 201),목1(한빛관 213)"
전공선택,48500021,1,컴퓨터비전,3-3-0-0,,"수5,6,목4(한빛관 213)"
전공선택,48500022,1,딥러닝,3-3-0-0,,"월A5,목A5(한빛관 213)"
전공선택,48500023,1,인공지능특론1,3-3-0-0,,"화10,11,12(한빛관 201)"
전공선택,48500024,1,AI융합캡스톤디자인1,3-0-6-0,,"월10,11,12,수10,11,12(한빛관 201)"
전공선택,48500029,1,분산및병렬데이터분석,3-3-0-0,,"수7,8(공5호관 106),목2(한빛관 213)"
